inst/#,actual,predicted,probability
2247,0.0,0.000,0.9244164953440561
2248,0.0,0.000,0.9923550647695901
2249,1.0,0.000,0.5948018747337026
2250,1.0,0.000,0.5948018747337026
2251,0.0,0.000,0.8901808785529716
2252,0.0,0.000,0.9923550647695901
2253,0.0,0.000,0.9244164953440561
2254,1.0,0.000,0.8901808785529716
2255,0.0,0.000,0.9244164953440561
2256,0.0,0.000,0.9244164953440561
2257,1.0,0.000,0.5948018747337026
2258,1.0,0.000,0.9244164953440561
2259,0.0,0.000,0.9244164953440561
2260,0.0,0.000,0.9244164953440561
2261,0.0,0.000,0.9923550647695901
2262,0.0,0.000,0.9244164953440561
2263,0.0,0.000,0.9244164953440561
2264,0.0,0.000,0.9923550647695901
2265,1.0,0.000,0.5948018747337026
2266,1.0,0.000,0.5948018747337026
2267,0.0,0.000,0.5948018747337026
2268,0.0,0.000,0.9923550647695901
2269,0.0,0.000,0.9923550647695901
2270,0.0,0.000,0.9244164953440561
2271,0.0,0.000,0.9244164953440561
2272,0.0,0.000,0.8901808785529716
2273,0.0,0.000,0.7284587378640777
2274,0.0,0.000,0.9244164953440561
2275,0.0,0.000,0.9244164953440561
2276,0.0,0.000,0.5948018747337026
2277,0.0,0.000,0.7284587378640777
2278,0.0,0.000,0.9244164953440561
2279,0.0,0.000,0.9923550647695901
2280,0.0,0.000,0.9923550647695901
2281,0.0,1.000,0.8571428571428571
2282,0.0,0.000,0.9244164953440561
2283,0.0,0.000,0.9244164953440561
2284,0.0,0.000,0.5948018747337026
2285,0.0,0.000,0.9923550647695901
2286,0.0,0.000,0.8901808785529716
2287,0.0,0.000,0.9244164953440561
2288,0.0,0.000,0.9244164953440561
2289,0.0,0.000,0.9923550647695901
2290,0.0,0.000,0.9244164953440561
2291,0.0,0.000,0.9244164953440561
2292,0.0,0.000,0.9923550647695901
2293,0.0,0.000,0.9244164953440561
2294,0.0,0.000,0.5948018747337026
2295,0.0,0.000,0.9923550647695901
2296,1.0,0.000,0.5948018747337026
2297,0.0,0.000,0.9244164953440561
2298,1.0,0.000,0.8901808785529716
2299,0.0,0.000,0.9244164953440561
2300,0.0,0.000,0.9244164953440561
2301,0.0,0.000,0.9244164953440561
2302,0.0,0.000,0.8901808785529716
2303,1.0,0.000,1.0
2304,0.0,0.000,1.0
2305,0.0,0.000,0.8901808785529716
2306,0.0,0.000,0.9244164953440561
2307,0.0,0.000,0.9923550647695901
2308,0.0,1.000,0.75
2309,0.0,0.000,0.5948018747337026
2310,0.0,0.000,0.9923550647695901
2311,0.0,0.000,0.9244164953440561
2312,0.0,0.000,0.9923550647695901
2313,1.0,0.000,0.9244164953440561
2314,0.0,0.000,0.9923550647695901
2315,0.0,0.000,0.9244164953440561
2316,0.0,0.000,0.9923550647695901
2317,0.0,0.000,1.0
2318,1.0,0.000,0.5948018747337026
2319,0.0,0.000,0.9923550647695901
2320,0.0,0.000,0.9244164953440561
2321,0.0,0.000,0.9244164953440561
2322,0.0,0.000,0.9244164953440561
2323,0.0,1.000,1.0
2324,0.0,0.000,0.9923550647695901
2325,0.0,0.000,0.9244164953440561
2326,0.0,0.000,0.9244164953440561
2327,0.0,0.000,0.9244164953440561
2328,0.0,0.000,0.9244164953440561
2329,1.0,0.000,0.7284587378640777
2330,0.0,0.000,0.9244164953440561
2331,0.0,0.000,0.9244164953440561
2332,0.0,0.000,0.9244164953440561
2333,0.0,0.000,0.9244164953440561
2334,0.0,0.000,0.9244164953440561
2335,0.0,0.000,0.9923550647695901
2336,0.0,0.000,0.7284587378640777
2337,0.0,0.000,0.9244164953440561
2338,0.0,0.000,0.9923550647695901
2339,0.0,0.000,0.9923550647695901
2340,0.0,0.000,0.5948018747337026
2341,0.0,0.000,0.9244164953440561
2342,0.0,0.000,0.9244164953440561
2343,0.0,0.000,0.9923550647695901
2344,0.0,0.000,0.7284587378640777
2345,0.0,0.000,0.9923550647695901
2346,0.0,0.000,0.9923550647695901
2347,1.0,0.000,0.9244164953440561
2348,0.0,0.000,0.9244164953440561
2349,0.0,0.000,0.9244164953440561
2350,0.0,0.000,0.9244164953440561
2351,0.0,0.000,0.8901808785529716
2352,0.0,0.000,0.9923550647695901
2353,0.0,0.000,0.9244164953440561
2354,0.0,0.000,0.7284587378640777
2355,0.0,0.000,0.9923550647695901
2356,1.0,1.000,0.625
2357,0.0,0.000,0.7284587378640777
2358,0.0,0.000,0.9244164953440561
2359,0.0,0.000,0.7284587378640777
2360,0.0,0.000,0.7284587378640777
2361,0.0,0.000,0.9923550647695901
2362,0.0,0.000,0.9244164953440561
2363,1.0,0.000,0.875
2364,1.0,0.000,0.5948018747337026
2365,0.0,0.000,0.8901808785529716
2366,0.0,0.000,0.7284587378640777
2367,0.0,0.000,0.9244164953440561
2368,0.0,0.000,0.5948018747337026
2369,0.0,0.000,1.0
2370,0.0,0.000,0.9923550647695901
2371,0.0,0.000,0.9244164953440561
2372,1.0,0.000,0.7284587378640777
2373,0.0,0.000,0.9244164953440561
2374,0.0,0.000,0.9244164953440561
2375,1.0,1.000,1.0
2376,0.0,0.000,0.9244164953440561
2377,0.0,0.000,0.9244164953440561
2378,0.0,0.000,0.7284587378640777
2379,0.0,0.000,0.9244164953440561
2380,0.0,0.000,0.9244164953440561
2381,0.0,0.000,0.9244164953440561
2382,0.0,1.000,1.0
2383,0.0,0.000,0.9244164953440561
2384,0.0,0.000,0.9923550647695901
2385,0.0,0.000,0.9244164953440561
2386,0.0,0.000,0.9923550647695901
2387,0.0,0.000,0.9244164953440561
2388,0.0,0.000,0.9244164953440561
2389,0.0,0.000,0.9923550647695901
2390,0.0,0.000,0.9244164953440561
2391,0.0,0.000,0.9923550647695901
2392,0.0,0.000,0.9244164953440561
2393,0.0,0.000,0.9244164953440561
2394,0.0,0.000,0.7284587378640777
2395,0.0,0.000,0.5948018747337026
2396,0.0,0.000,0.9923550647695901
2397,0.0,0.000,0.5948018747337026
2398,1.0,1.000,1.0
2399,1.0,0.000,0.9244164953440561
2400,0.0,0.000,0.7284587378640777
2401,0.0,0.000,0.9923550647695901
2402,1.0,0.000,1.0
2403,0.0,0.000,0.7284587378640777
2404,1.0,0.000,0.5948018747337026
2405,1.0,0.000,0.8333333333333334
2406,1.0,0.000,0.7284587378640777
2407,0.0,0.000,1.0
2408,0.0,0.000,0.9244164953440561
2409,0.0,0.000,0.7284587378640777
2410,0.0,0.000,0.8901808785529716
2411,0.0,0.000,0.9923550647695901
2412,0.0,0.000,0.9244164953440561
2413,0.0,0.000,0.7284587378640777
2414,0.0,0.000,0.9244164953440561
2415,0.0,0.000,0.9923550647695901
2416,0.0,0.000,0.9244164953440561
2417,1.0,0.000,0.5948018747337026
2418,0.0,0.000,0.9923550647695901
2419,1.0,0.000,0.9244164953440561
2420,1.0,0.000,0.5948018747337026
2421,0.0,0.000,0.7284587378640777
2422,0.0,0.000,0.9923550647695901
2423,0.0,0.000,0.9923550647695901
2424,0.0,0.000,0.5948018747337026
2425,0.0,0.000,0.9244164953440561
2426,0.0,0.000,0.9923550647695901
2427,1.0,0.000,0.5948018747337026
2428,0.0,0.000,0.9244164953440561
2429,0.0,0.000,0.8901808785529716
2430,0.0,0.000,0.9923550647695901
2431,0.0,0.000,0.9244164953440561
2432,0.0,0.000,0.8901808785529716
2433,0.0,0.000,0.9244164953440561
2434,0.0,0.000,0.9244164953440561
2435,1.0,0.000,0.9244164953440561
2436,0.0,0.000,0.5948018747337026
2437,0.0,0.000,0.9244164953440561
2438,0.0,0.000,0.9244164953440561
2439,1.0,0.000,0.6666666666666666
2440,0.0,0.000,0.9244164953440561
2441,0.0,0.000,0.9244164953440561
2442,0.0,0.000,1.0
2443,0.0,0.000,0.5948018747337026
2444,1.0,0.000,0.5948018747337026
2445,0.0,0.000,0.5948018747337026
2446,0.0,0.000,0.7284587378640777
2447,0.0,0.000,0.5948018747337026
2448,0.0,0.000,0.9923550647695901
2449,0.0,0.000,0.9244164953440561
2450,0.0,0.000,0.9244164953440561
2451,0.0,0.000,0.9244164953440561
2452,0.0,0.000,0.9244164953440561
2453,0.0,0.000,0.875
2454,0.0,0.000,0.9244164953440561
2455,0.0,0.000,0.9923550647695901
2456,0.0,0.000,0.5948018747337026
2457,0.0,0.000,0.9244164953440561
2458,0.0,0.000,0.9244164953440561
2459,0.0,0.000,0.9923550647695901
2460,0.0,0.000,0.9244164953440561
2461,0.0,0.000,0.9923550647695901
2462,1.0,0.000,0.7284587378640777
2463,0.0,1.000,0.6666666666666666
2464,0.0,0.000,0.9244164953440561
2465,0.0,0.000,0.9244164953440561
2466,0.0,0.000,0.7284587378640777
2467,0.0,0.000,0.5948018747337026
2468,0.0,0.000,0.9923550647695901
2469,0.0,0.000,1.0
2470,0.0,0.000,0.9244164953440561
2471,0.0,0.000,0.9244164953440561
2472,0.0,0.000,0.7284587378640777
2473,0.0,0.000,0.5948018747337026
2474,1.0,0.000,0.5948018747337026
2475,0.0,0.000,0.9923550647695901
2476,0.0,0.000,0.9244164953440561
2477,1.0,0.000,0.6666666666666666
2478,0.0,0.000,0.9244164953440561
2479,0.0,0.000,0.9923550647695901
2480,0.0,0.000,0.9244164953440561
2481,0.0,0.000,0.9244164953440561
2482,0.0,0.000,0.9244164953440561
2483,0.0,0.000,0.9244164953440561
2484,0.0,0.000,0.5948018747337026
2485,0.0,0.000,0.9244164953440561
2486,0.0,0.000,0.9923550647695901
2487,0.0,0.000,0.9244164953440561
2488,0.0,0.000,0.9244164953440561
2489,0.0,0.000,0.5948018747337026
2490,0.0,0.000,0.9923550647695901
2491,0.0,0.000,0.9923550647695901
2492,0.0,0.000,0.5948018747337026
2493,0.0,0.000,0.9244164953440561
2494,1.0,0.000,0.7284587378640777
2495,0.0,0.000,0.9244164953440561
2496,1.0,1.000,1.0
2497,0.0,0.000,0.9923550647695901
2498,0.0,0.000,0.9923550647695901
2499,0.0,0.000,0.9244164953440561
2500,0.0,0.000,0.9244164953440561
2501,0.0,0.000,0.9923550647695901
2502,0.0,0.000,0.9244164953440561
2503,0.0,0.000,0.8901808785529716
2504,0.0,0.000,0.9923550647695901
2505,0.0,0.000,0.9244164953440561
2506,1.0,0.000,0.9923550647695901
2507,0.0,0.000,0.9923550647695901
2508,1.0,1.000,1.0
2509,0.0,0.000,0.9923550647695901
2510,0.0,0.000,0.9923550647695901
2511,0.0,0.000,0.9923550647695901
2512,1.0,0.000,0.7284587378640777
2513,1.0,0.000,0.9244164953440561
2514,0.0,0.000,0.9923550647695901
2515,0.0,0.000,0.9244164953440561
2516,0.0,0.000,0.9244164953440561
2517,0.0,0.000,0.5948018747337026
2518,0.0,0.000,0.5948018747337026
2519,0.0,0.000,0.9923550647695901
2520,0.0,0.000,0.9244164953440561
2521,0.0,0.000,0.9923550647695901
2522,1.0,0.000,0.7284587378640777
2523,0.0,0.000,0.9923550647695901
2524,0.0,0.000,0.9244164953440561
2525,0.0,0.000,0.9244164953440561
2526,0.0,0.000,0.7284587378640777
2527,0.0,0.000,0.9923550647695901
2528,1.0,0.000,0.5
2529,0.0,0.000,0.9923550647695901
2530,0.0,0.000,0.9244164953440561
2531,0.0,0.000,0.9244164953440561
2532,0.0,0.000,0.9244164953440561
2533,0.0,0.000,0.9923550647695901
2534,0.0,0.000,0.9244164953440561
2535,0.0,0.000,0.9244164953440561
2536,0.0,0.000,0.9244164953440561
2537,1.0,0.000,0.7284587378640777
2538,0.0,0.000,0.9244164953440561
2539,0.0,0.000,0.9923550647695901
2540,0.0,0.000,0.9244164953440561
2541,0.0,0.000,0.9244164953440561
2542,0.0,0.000,0.9923550647695901
2543,1.0,0.000,0.7284587378640777
2544,0.0,0.000,0.9244164953440561
2545,0.0,0.000,0.9923550647695901
2546,1.0,0.000,1.0
2547,0.0,0.000,1.0
2548,0.0,0.000,0.5948018747337026
2549,0.0,0.000,0.9244164953440561
2550,0.0,0.000,0.9244164953440561
2551,1.0,0.000,1.0
2552,1.0,1.000,1.0
2553,0.0,0.000,0.9244164953440561
2554,1.0,0.000,0.5948018747337026
2555,0.0,0.000,0.5948018747337026
2556,0.0,0.000,0.9244164953440561
2557,1.0,0.000,0.5948018747337026
2558,0.0,0.000,0.5948018747337026
2559,0.0,0.000,0.9244164953440561
2560,0.0,0.000,0.7284587378640777
2561,1.0,0.000,0.7284587378640777
2562,0.0,0.000,0.9244164953440561
2563,0.0,0.000,0.9923550647695901
2564,1.0,0.000,0.7284587378640777
2565,0.0,0.000,0.9244164953440561
2566,0.0,0.000,0.9244164953440561
2567,0.0,0.000,0.7284587378640777
2568,1.0,0.000,1.0
2569,0.0,0.000,0.9923550647695901
2570,0.0,0.000,0.9244164953440561
2571,0.0,0.000,0.9244164953440561
2572,1.0,0.000,0.5948018747337026
2573,1.0,0.000,1.0
2574,0.0,0.000,0.9244164953440561
2575,1.0,0.000,0.9244164953440561
2576,0.0,0.000,0.9923550647695901
2577,1.0,0.000,0.5948018747337026
2578,0.0,0.000,0.7284587378640777
2579,0.0,0.000,0.9923550647695901
2580,0.0,0.000,0.9244164953440561
2581,0.0,0.000,0.9244164953440561
2582,1.0,0.000,0.5948018747337026
2583,0.0,0.000,0.9244164953440561
2584,0.0,0.000,0.9923550647695901
2585,0.0,0.000,0.9244164953440561
2586,0.0,0.000,0.9923550647695901
2587,0.0,0.000,0.9244164953440561
2588,0.0,0.000,0.9923550647695901
2589,1.0,0.000,0.5948018747337026
2590,0.0,0.000,0.9244164953440561
2591,0.0,0.000,0.9244164953440561
2592,1.0,0.000,0.7284587378640777
2593,1.0,0.000,0.9244164953440561
2594,0.0,0.000,1.0
2595,0.0,0.000,0.9923550647695901
2596,0.0,0.000,0.8901808785529716
2597,0.0,0.000,0.9244164953440561
2598,0.0,0.000,0.9244164953440561
2599,0.0,0.000,0.9244164953440561
2600,0.0,0.000,0.9244164953440561
2601,0.0,0.000,0.5948018747337026
2602,1.0,0.000,0.5948018747337026
2603,0.0,0.000,0.9244164953440561
2604,0.0,0.000,0.8901808785529716
2605,0.0,0.000,0.875
2606,1.0,0.000,0.5948018747337026
2607,0.0,0.000,0.9244164953440561
2608,0.0,0.000,0.9244164953440561
2609,1.0,0.000,0.5948018747337026
2610,0.0,0.000,0.9244164953440561
2611,1.0,0.000,0.9244164953440561
2612,0.0,0.000,0.9923550647695901
2613,0.0,0.000,0.8901808785529716
2614,0.0,0.000,0.9923550647695901
2615,0.0,0.000,0.9244164953440561
2616,0.0,0.000,0.9923550647695901
2617,0.0,0.000,0.9244164953440561
2618,0.0,0.000,0.9923550647695901
2619,0.0,0.000,1.0
2620,0.0,0.000,0.9923550647695901
2621,0.0,0.000,0.9244164953440561
2622,0.0,0.000,0.9923550647695901
2623,0.0,0.000,0.9244164953440561
2624,0.0,0.000,0.5948018747337026
2625,0.0,0.000,0.9923550647695901
2626,0.0,0.000,0.9923550647695901
2627,1.0,0.000,0.5948018747337026
2628,0.0,0.000,1.0
2629,0.0,0.000,0.9923550647695901
2630,0.0,0.000,0.5948018747337026
2631,1.0,0.000,0.5948018747337026
2632,0.0,0.000,0.9923550647695901
2633,1.0,0.000,0.5948018747337026
2634,1.0,0.000,1.0
2635,1.0,0.000,1.0
2636,0.0,0.000,0.9923550647695901
2637,0.0,0.000,0.7284587378640777
2638,0.0,0.000,0.9244164953440561
2639,0.0,0.000,0.9244164953440561
2640,0.0,0.000,0.9244164953440561
2641,0.0,0.000,0.9923550647695901
2642,0.0,0.000,0.9244164953440561
2643,0.0,0.000,0.9923550647695901
2644,0.0,0.000,0.9923550647695901
2645,0.0,0.000,0.9244164953440561
2646,0.0,0.000,0.9923550647695901
2647,0.0,0.000,0.7284587378640777
2648,0.0,0.000,0.9244164953440561
2649,1.0,1.000,1.0
2650,0.0,0.000,0.9244164953440561
2651,0.0,0.000,0.9244164953440561
2652,0.0,0.000,0.9244164953440561
2653,0.0,0.000,0.9244164953440561
2654,0.0,0.000,0.9244164953440561
2655,0.0,0.000,0.5948018747337026
2656,0.0,0.000,0.8901808785529716
2657,1.0,0.000,0.7284587378640777
2658,0.0,0.000,0.5948018747337026
2659,0.0,0.000,0.9244164953440561
2660,0.0,0.000,0.7284587378640777
2661,0.0,0.000,1.0
2662,0.0,0.000,1.0
2663,0.0,0.000,0.9244164953440561
2664,1.0,0.000,0.5948018747337026
2665,0.0,0.000,0.9244164953440561
2666,1.0,0.000,0.7284587378640777
2667,0.0,0.000,0.8901808785529716
2668,0.0,0.000,0.6363636363636364
2669,1.0,0.000,0.7284587378640777
2670,0.0,0.000,0.9244164953440561
2671,0.0,0.000,0.8901808785529716
2672,1.0,0.000,0.7284587378640777
2673,0.0,0.000,0.9244164953440561
2674,0.0,0.000,0.9244164953440561
2675,1.0,1.000,0.6666666666666666
2676,0.0,0.000,0.9244164953440561
2677,1.0,0.000,0.9244164953440561
2678,0.0,1.000,0.8333333333333334
2679,0.0,0.000,0.9923550647695901
2680,0.0,0.000,0.9244164953440561
2681,0.0,0.000,0.9244164953440561
2682,0.0,0.000,0.9244164953440561
2683,0.0,0.000,0.9244164953440561
2684,0.0,0.000,0.9244164953440561
2685,0.0,0.000,0.9244164953440561
2686,0.0,0.000,0.9244164953440561
2687,1.0,1.000,0.75
2688,0.0,0.000,0.9923550647695901
2689,0.0,0.000,0.9244164953440561
2690,0.0,0.000,0.8901808785529716
2691,0.0,0.000,0.7284587378640777
2692,1.0,0.000,0.5948018747337026
2693,0.0,0.000,0.9923550647695901
2694,0.0,0.000,0.9244164953440561
2695,0.0,0.000,0.6
2696,1.0,0.000,0.5948018747337026
2697,1.0,0.000,0.9244164953440561
2698,0.0,0.000,0.9923550647695901
2699,0.0,0.000,0.9244164953440561
2700,0.0,0.000,0.9923550647695901
2701,0.0,0.000,0.9923550647695901
2702,1.0,0.000,1.0
2703,0.0,0.000,0.9923550647695901
2704,0.0,0.000,0.9923550647695901
2705,1.0,0.000,0.7284587378640777
2706,0.0,0.000,0.9244164953440561
2707,1.0,0.000,0.7284587378640777
2708,0.0,0.000,0.9244164953440561
2709,0.0,0.000,0.9244164953440561
2710,1.0,0.000,0.5948018747337026
2711,1.0,0.000,0.7284587378640777
2712,0.0,0.000,0.9244164953440561
2713,0.0,0.000,0.5948018747337026
2714,0.0,0.000,1.0
2715,1.0,0.000,0.5948018747337026
2716,1.0,0.000,0.9244164953440561
2717,0.0,0.000,0.9244164953440561
2718,0.0,0.000,0.9244164953440561
2719,0.0,0.000,0.9244164953440561
2720,0.0,0.000,0.9923550647695901
2721,1.0,1.000,1.0
2722,0.0,0.000,0.8901808785529716
2723,1.0,0.000,0.9244164953440561
2724,1.0,1.000,1.0
2725,0.0,0.000,0.9244164953440561
2726,1.0,0.000,0.9244164953440561
2727,0.0,0.000,0.9244164953440561
2728,0.0,0.000,0.9923550647695901
2729,0.0,0.000,0.9923550647695901
2730,0.0,0.000,0.9244164953440561
2731,0.0,0.000,0.9244164953440561
2732,0.0,0.000,0.9244164953440561
2733,0.0,0.000,0.9244164953440561
2734,0.0,0.000,0.9244164953440561
2735,1.0,0.000,0.6
2736,0.0,0.000,0.9923550647695901
2737,0.0,0.000,0.9244164953440561
2738,0.0,0.000,0.6
2739,0.0,0.000,0.9244164953440561
2740,0.0,0.000,0.9244164953440561
2741,0.0,0.000,0.9244164953440561
2742,0.0,0.000,0.7284587378640777
2743,0.0,0.000,0.9244164953440561
2744,0.0,0.000,0.7284587378640777
2745,0.0,0.000,0.9244164953440561
2746,0.0,0.000,0.9923550647695901
2747,1.0,0.000,0.5948018747337026
2748,0.0,0.000,0.9244164953440561
2749,0.0,0.000,0.9923550647695901
2750,0.0,0.000,0.9244164953440561
2751,0.0,0.000,0.8901808785529716
2752,0.0,0.000,0.9244164953440561
2753,1.0,0.000,1.0
2754,1.0,0.000,0.5948018747337026
2755,0.0,0.000,0.8901808785529716
2756,0.0,0.000,0.8901808785529716
2757,0.0,0.000,0.9244164953440561
2758,0.0,0.000,0.9244164953440561
2759,0.0,0.000,0.9923550647695901
2760,0.0,1.000,0.6666666666666666
2761,1.0,0.000,0.5948018747337026
2762,0.0,0.000,0.9923550647695901
2763,0.0,0.000,0.9244164953440561
2764,1.0,0.000,0.9244164953440561
2765,0.0,1.000,0.5
2766,0.0,0.000,0.7284587378640777
2767,1.0,0.000,0.9923550647695901
2768,0.0,0.000,0.9244164953440561
2769,0.0,0.000,0.7284587378640777
2770,0.0,0.000,0.9244164953440561
2771,0.0,0.000,0.7284587378640777
2772,1.0,0.000,0.5948018747337026
2773,0.0,0.000,0.9244164953440561
2774,0.0,0.000,0.7284587378640777
2775,1.0,0.000,0.5948018747337026
2776,0.0,0.000,0.9244164953440561
2777,1.0,0.000,0.7284587378640777
2778,0.0,0.000,0.9244164953440561
2779,0.0,0.000,0.9244164953440561
2780,1.0,0.000,0.7777777777777778
2781,0.0,0.000,0.7284587378640777
2782,0.0,0.000,0.9244164953440561
2783,0.0,0.000,0.9244164953440561
2784,1.0,0.000,0.5948018747337026
2785,0.0,0.000,0.9923550647695901
2786,0.0,0.000,0.9244164953440561
2787,0.0,0.000,0.9923550647695901
2788,0.0,1.000,1.0
2789,0.0,0.000,0.9923550647695901
2790,0.0,0.000,0.9244164953440561
2791,0.0,0.000,0.5948018747337026
2792,0.0,0.000,0.5948018747337026
2793,1.0,0.000,0.5948018747337026
2794,1.0,0.000,1.0
2795,0.0,0.000,0.9923550647695901
2796,1.0,0.000,0.5948018747337026
2797,0.0,0.000,0.9244164953440561
2798,0.0,0.000,0.5948018747337026
2799,0.0,0.000,0.7284587378640777
2800,0.0,0.000,0.7284587378640777
2801,0.0,0.000,0.9923550647695901
2802,0.0,0.000,1.0
2803,0.0,0.000,0.6666666666666666
2804,0.0,0.000,0.9923550647695901
2805,0.0,0.000,0.5948018747337026
2806,0.0,0.000,0.9244164953440561
2807,0.0,0.000,0.9923550647695901
2808,0.0,0.000,0.9244164953440561
2809,0.0,0.000,0.9923550647695901
2810,0.0,0.000,0.9244164953440561
2811,0.0,0.000,0.9244164953440561
2812,0.0,0.000,0.9923550647695901
2813,0.0,0.000,0.9244164953440561
2814,0.0,0.000,0.9244164953440561
2815,0.0,0.000,0.9244164953440561
2816,0.0,0.000,0.5948018747337026
2817,0.0,0.000,0.9244164953440561
2818,0.0,0.000,0.9923550647695901
2819,1.0,1.000,1.0
2820,0.0,0.000,0.9923550647695901
2821,0.0,0.000,0.8901808785529716
2822,0.0,0.000,0.9923550647695901
2823,0.0,0.000,0.7284587378640777
2824,0.0,0.000,0.7284587378640777
2825,0.0,0.000,0.7284587378640777
2826,0.0,0.000,0.9244164953440561
2827,0.0,0.000,0.7284587378640777
2828,0.0,0.000,0.9923550647695901
2829,0.0,0.000,0.5948018747337026
2830,0.0,0.000,0.5948018747337026
2831,0.0,0.000,0.7284587378640777
2832,0.0,0.000,0.7284587378640777
2833,1.0,0.000,0.5948018747337026
2834,0.0,0.000,0.7284587378640777
2835,0.0,0.000,0.9244164953440561
2836,0.0,0.000,0.7284587378640777
2837,0.0,0.000,0.9244164953440561
2838,0.0,0.000,1.0
2839,0.0,0.000,0.7284587378640777
2840,1.0,0.000,0.625
2841,0.0,0.000,0.7284587378640777
2842,0.0,0.000,0.9244164953440561
2843,0.0,0.000,0.8901808785529716
2844,1.0,0.000,0.5948018747337026
2845,0.0,0.000,0.9244164953440561
2846,0.0,0.000,0.9244164953440561
2847,1.0,0.000,1.0
2848,0.0,0.000,0.7284587378640777
2849,1.0,0.000,0.7284587378640777
2850,0.0,0.000,0.9244164953440561
2851,0.0,0.000,0.5948018747337026
2852,0.0,0.000,0.9244164953440561
2853,0.0,0.000,0.7284587378640777
2854,0.0,0.000,0.9923550647695901
2855,0.0,0.000,0.9923550647695901
2856,1.0,0.000,0.7284587378640777
2857,0.0,0.000,0.9923550647695901
2858,1.0,0.000,0.7284587378640777
2859,0.0,0.000,0.9244164953440561
2860,0.0,0.000,0.9244164953440561
2861,0.0,0.000,0.9923550647695901
2862,0.0,0.000,0.7284587378640777
2863,0.0,0.000,0.9244164953440561
2864,0.0,0.000,0.9244164953440561
2865,0.0,1.000,1.0
2866,0.0,0.000,0.9244164953440561
2867,0.0,0.000,0.9244164953440561
2868,0.0,0.000,0.9244164953440561
2869,0.0,0.000,0.8901808785529716
2870,0.0,0.000,0.9923550647695901
2871,0.0,0.000,0.9244164953440561
2872,0.0,0.000,0.5948018747337026
2873,0.0,0.000,0.9923550647695901
2874,1.0,0.000,0.5948018747337026
2875,0.0,0.000,0.9244164953440561
2876,0.0,0.000,0.6363636363636364
2877,0.0,0.000,0.8901808785529716
2878,0.0,0.000,0.9244164953440561
2879,0.0,0.000,0.5454545454545454
2880,0.0,0.000,0.7284587378640777
2881,0.0,0.000,0.9923550647695901
2882,0.0,0.000,0.6
2883,0.0,0.000,1.0
2884,0.0,0.000,0.9244164953440561
2885,0.0,0.000,0.9244164953440561
2886,0.0,0.000,0.9923550647695901
2887,0.0,0.000,0.7284587378640777
2888,0.0,0.000,0.5948018747337026
2889,1.0,0.000,0.6363636363636364
2890,0.0,0.000,0.5948018747337026
2891,0.0,0.000,0.9244164953440561
2892,0.0,0.000,0.9244164953440561
2893,1.0,0.000,0.7284587378640777
2894,0.0,0.000,0.7284587378640777
2895,0.0,1.000,1.0
2896,0.0,0.000,0.5948018747337026
2897,0.0,0.000,0.9923550647695901
2898,0.0,0.000,0.9923550647695901
2899,0.0,0.000,0.9244164953440561
2900,0.0,0.000,0.7284587378640777
2901,0.0,0.000,0.9923550647695901
2902,0.0,0.000,0.9244164953440561
2903,0.0,0.000,0.9244164953440561
2904,1.0,0.000,0.6666666666666666
2905,0.0,0.000,0.9244164953440561
2906,0.0,0.000,0.9244164953440561
2907,1.0,0.000,0.9244164953440561
2908,1.0,0.000,0.7284587378640777
2909,0.0,0.000,0.5948018747337026
2910,0.0,0.000,0.7284587378640777
2911,0.0,0.000,0.9244164953440561
2912,0.0,1.000,0.9090909090909091
2913,0.0,0.000,0.9244164953440561
2914,0.0,0.000,0.7284587378640777
2915,0.0,0.000,0.7284587378640777
2916,0.0,0.000,0.9923550647695901
2917,0.0,0.000,0.9244164953440561
2918,0.0,0.000,0.9244164953440561
2919,0.0,0.000,0.9923550647695901
2920,0.0,0.000,0.9923550647695901
2921,1.0,0.000,0.9244164953440561
2922,0.0,0.000,0.9244164953440561
2923,0.0,0.000,0.9244164953440561
2924,0.0,0.000,0.8901808785529716
2925,1.0,0.000,0.9244164953440561
2926,0.0,0.000,0.9244164953440561
2927,0.0,0.000,0.9923550647695901
2928,1.0,0.000,0.8901808785529716
2929,0.0,0.000,0.9923550647695901
2930,0.0,0.000,0.9923550647695901
2931,0.0,0.000,0.9244164953440561
2932,0.0,0.000,0.9244164953440561
2933,0.0,1.000,1.0
2934,0.0,0.000,0.9244164953440561
2935,0.0,0.000,0.5948018747337026
2936,0.0,0.000,0.9923550647695901
2937,0.0,0.000,1.0
2938,0.0,0.000,0.9244164953440561
2939,0.0,0.000,0.9923550647695901
2940,0.0,0.000,0.9090909090909091
2941,0.0,0.000,0.9244164953440561
2942,0.0,0.000,0.9244164953440561
2943,0.0,0.000,0.9244164953440561
2944,0.0,0.000,0.9923550647695901
2945,0.0,0.000,0.9923550647695901
2946,1.0,0.000,0.7284587378640777
2947,0.0,0.000,0.9923550647695901
2948,0.0,0.000,0.5948018747337026
2949,0.0,1.000,0.5
2950,1.0,0.000,0.9090909090909091
2951,1.0,0.000,1.0
2952,0.0,0.000,0.9244164953440561
2953,0.0,0.000,0.7284587378640777
2954,1.0,1.000,1.0
2955,0.0,0.000,0.9244164953440561
2956,0.0,0.000,0.9244164953440561
2957,0.0,0.000,0.9244164953440561
2958,1.0,0.000,0.7284587378640777
2959,0.0,0.000,0.9244164953440561
2960,0.0,0.000,0.9244164953440561
